species,name,HSG,singleton,HSG name
328692,Deinococcus aquaticus,1298:16,True,Deinococcus:HSG16
432329,Deinococcus peraridilitoris,1298:7,True,Deinococcus:HSG7
502394,Deinococcus gobiensis,1298:10,True,Deinococcus:HSG10
980427,Deinococcus wulumuqiensis,1298:6,True,Deinococcus:HSG6
1182568,Deinococcus puniceus,1298:9,True,Deinococcus:HSG9
1309411,Deinococcus soli (ex Cha et al. 2016),1298:4,True,Deinococcus:HSG4
1768108,Deinococcus actinosclerus,1298:8,True,Deinococcus:HSG8
1889240,Deinococcus rubellus,1298:3,True,Deinococcus:HSG3
2202254,Deinococcus irradiatisoli,1298:2,True,Deinococcus:HSG2
2489213,Deinococcus psychrotolerans,1298:1,True,Deinococcus:HSG1
2737050,Deinococcus taeanensis,1298:0,True,Deinococcus:HSG0
1660,Schaalia odontolytica,2529408:3,True,Schaalia:HSG3
52773,Schaalia meyeri,2529408:1,True,Schaalia:HSG1
131111,Schaalia turicensis,2529408:2,True,Schaalia:HSG2
181487,Schaalia cardiffensis,2529408:0,True,Schaalia:HSG0
2021,Thermobifida fusca,83677:1,True,Thermobifida:HSG1
53522,Thermobifida alba,83677:2,True,Thermobifida:HSG2
483545,Thermobifida halotolerans,83677:0,True,Thermobifida:HSG0
28448,Komagataeibacter xylinus,1434011:0,False,Komagataeibacter:HSG0
33995,Komagataeibacter europaeus,1434011:0,False,Komagataeibacter:HSG0
65958,Komagataeibacter oboediens,1434011:0,False,Komagataeibacter:HSG0
215221,Komagataeibacter rhaeticus,1434011:0,False,Komagataeibacter:HSG0
265959,Komagataeibacter saccharivorans,1434011:0,False,Komagataeibacter:HSG0
265960,Komagataeibacter nataicola,1434011:0,False,Komagataeibacter:HSG0
1177712,Komagataeibacter medellinensis,1434011:0,False,Komagataeibacter:HSG0
1655,Actinomyces naeslundii,1654:18,True,Actinomyces:HSG18
1656,Actinomyces viscosus,1654:17,True,Actinomyces:HSG17
1659,Actinomyces israelii,1654:13,True,Actinomyces:HSG13
52771,Actinomyces howellii,1654:10,True,Actinomyces:HSG10
52774,Actinomyces slackii,1654:19,True,Actinomyces:HSG19
103621,Actinomyces urogenitalis,1654:9,True,Actinomyces:HSG9
111015,Actinomyces radicidentis,1654:15,True,Actinomyces:HSG15
461393,Actinomyces massiliensis,1654:4,True,Actinomyces:HSG4
544580,Actinomyces oris,1654:8,True,Actinomyces:HSG8
675090,Actinomyces weissii,1654:12,True,Actinomyces:HSG12
1852377,Actinomyces pacaensis,1654:16,True,Actinomyces:HSG16
1960083,Actinomyces gaoshouyii,1654:7,True,Actinomyces:HSG7
2057743,Actinomyces wuliandei,1654:11,True,Actinomyces:HSG11
2057800,Actinomyces qiguomingii,1654:14,True,Actinomyces:HSG14
2560010,Actinomyces procaprae,1654:5,True,Actinomyces:HSG5
2722820,Actinomyces faecalis,1654:6,True,Actinomyces:HSG6
2737173,Actinomyces marmotae,1654:3,True,Actinomyces:HSG3
2744574,Actinomyces respiraculi,1654:1,True,Actinomyces:HSG1
2755559,Actinomyces capricornis,1654:2,True,Actinomyces:HSG2
2763540,Actinomyces trachealis,1654:0,True,Actinomyces:HSG0
53458,Janibacter limosus,53457:3,True,Janibacter:HSG3
262209,Janibacter melonis,53457:1,True,Janibacter:HSG1
857417,Janibacter indicus,53457:2,True,Janibacter:HSG2
1285192,Janibacter cremeus,53457:0,True,Janibacter:HSG0
359,Rhizobium rhizogenes,379:6,False,Rhizobium:HSG6
384,Rhizobium leguminosarum,379:1,False,Rhizobium:HSG1
396,Rhizobium phaseoli,379:1,False,Rhizobium:HSG1
398,Rhizobium tropici,379:6,False,Rhizobium:HSG6
29449,Rhizobium etli,379:1,False,Rhizobium:HSG1
50338,Rhizobium sullae,379:0,False,Rhizobium:HSG0
56730,Rhizobium gallicum,379:0,False,Rhizobium:HSG0
158891,Rhizobium indigoferae,379:1,False,Rhizobium:HSG1
240521,Rhizobium daejeonense,379:4,True,Rhizobium:HSG4
293958,Rhizobium lusitanum,379:6,False,Rhizobium:HSG6
451876,Rhizobium rhizoryzae,379:5,True,Rhizobium:HSG5
1076926,Rhizobium laguerreae,379:1,False,Rhizobium:HSG1
1120045,Rhizobium grahamii,379:7,True,Rhizobium:HSG7
1138189,Rhizobium bangladeshense,379:1,False,Rhizobium:HSG1
1138190,Rhizobium binae,379:1,False,Rhizobium:HSG1
1138194,Rhizobium lentis,379:1,False,Rhizobium:HSG1
1184720,Rhizobium anhuiense,379:1,False,Rhizobium:HSG1
1312183,Rhizobium jaguaris,379:6,False,Rhizobium:HSG6
1368430,Rhizobium rosettiformans,379:8,True,Rhizobium:HSG8
1538158,Rhizobium acidisoli,379:1,False,Rhizobium:HSG1
1538159,Rhizobium hidalgonense,379:1,False,Rhizobium:HSG1
1967781,Rhizobium esperanzae,379:1,False,Rhizobium:HSG1
2041385,Rhizobium tumorigenes,379:2,False,Rhizobium:HSG2
2081791,Rhizobium ruizarguesonis,379:1,False,Rhizobium:HSG1
2267833,Rhizobium oryzihabitans,379:3,True,Rhizobium:HSG3
2506430,Rhizobium rhododendri,379:2,False,Rhizobium:HSG2
2583231,Rhizobium indicum,379:1,False,Rhizobium:HSG1
2867516,Rhizobium croatiense,379:1,False,Rhizobium:HSG1
3019932,Rhizobium brockwellii,379:1,False,Rhizobium:HSG1
3019933,Rhizobium johnstonii,379:1,False,Rhizobium:HSG1
3019934,Rhizobium beringeri,379:1,False,Rhizobium:HSG1
101385,Aequorivita sublithincola,153265:2,True,Aequorivita:HSG2
2803865,Aequorivita iocasae,153265:1,True,Aequorivita:HSG1
3040348,Aequorivita marisscotiae,153265:0,True,Aequorivita:HSG0
758793,Caballeronia insecticola,1827195:1,True,Caballeronia:HSG1
871203,Caballeronia zhejiangensis,1827195:0,False,Caballeronia:HSG0
1071679,Caballeronia grimmiae,1827195:0,False,Caballeronia:HSG0
34,Myxococcus xanthus,32:0,False,Myxococcus:HSG0
83455,Myxococcus stipitatus,32:1,True,Myxococcus:HSG1
1297742,Myxococcus hansupus,32:0,False,Myxococcus:HSG0
2743,Marinobacter nauticus,2742:6,True,Marinobacter:HSG6
330734,Marinobacter psychrophilus,2742:5,True,Marinobacter:HSG5
1033846,Marinobacter adhaerens,2742:7,True,Marinobacter:HSG7
1389223,Marinobacter shengliensis,2742:4,True,Marinobacter:HSG4
1420916,Marinobacter similis,2742:0,False,Marinobacter:HSG0
1420917,Marinobacter salarius,2742:2,True,Marinobacter:HSG2
1874317,Marinobacter salinus,2742:8,True,Marinobacter:HSG8
2570351,Marinobacter alexandrii,2742:0,False,Marinobacter:HSG0
2603215,Marinobacter fonticola,2742:3,True,Marinobacter:HSG3
2769486,Marinobacter salinisoli,2742:1,True,Marinobacter:HSG1
238,Elizabethkingia meningoseptica,308865:0,False,Elizabethkingia:HSG0
172045,Elizabethkingia miricola,308865:0,False,Elizabethkingia:HSG0
1117645,Elizabethkingia anophelis,308865:1,True,Elizabethkingia:HSG1
1756149,Elizabethkingia bruuniana,308865:0,False,Elizabethkingia:HSG0
1756150,Elizabethkingia ursingii,308865:0,False,Elizabethkingia:HSG0
34070,Pseudoduganella chitinolytica,1522432:0,False,Pseudoduganella:HSG0
321983,Pseudoduganella albidiflava,1522432:1,False,Pseudoduganella:HSG1
321984,Pseudoduganella plicata,1522432:2,True,Pseudoduganella:HSG2
864828,Pseudoduganella umbonata,1522432:1,False,Pseudoduganella:HSG1
871742,Pseudoduganella flava,1522432:4,True,Pseudoduganella:HSG4
2072590,Pseudoduganella armeniaca,1522432:0,False,Pseudoduganella:HSG0
2660641,Pseudoduganella aquatica,1522432:3,True,Pseudoduganella:HSG3
43305,Butyrivibrio proteoclasticus,830:2,True,Butyrivibrio:HSG2
45851,Butyrivibrio crossotus,830:1,True,Butyrivibrio:HSG1
185008,Butyrivibrio hungatei,830:0,True,Butyrivibrio:HSG0
400061,Paludibacterium yongneupense,400060:1,True,Paludibacterium:HSG1
1225769,Paludibacterium paludis,400060:0,True,Paludibacterium:HSG0
1521,Ruminiclostridium cellulolyticum,1508657:2,True,Ruminiclostridium:HSG2
29362,Ruminiclostridium papyrosolvens,1508657:1,True,Ruminiclostridium:HSG1
2488810,Ruminiclostridium herbifermentans,1508657:0,True,Ruminiclostridium:HSG0
51367,Salinivibrio costicola,51366:0,False,Salinivibrio:HSG0
334715,Salinivibrio proteolyticus,51366:0,False,Salinivibrio:HSG0
1908198,Salinivibrio kushneri,51366:1,True,Salinivibrio:HSG1
921,Ancylobacter novellus,99:2,True,Ancylobacter:HSG2
223390,Ancylobacter polymorphus,99:1,True,Ancylobacter:HSG1
1745854,Ancylobacter pratisalsi,99:0,True,Ancylobacter:HSG0
176292,Secundilactobacillus malefermentans,2767892:1,True,Secundilactobacillus:HSG1
240427,Secundilactobacillus paracollinoides,2767892:0,True,Secundilactobacillus:HSG0
37448,Polaromonas vacuolata,52972:1,True,Polaromonas:HSG1
216465,Polaromonas naphthalenivorans,52972:0,True,Polaromonas:HSG0
1407,Peribacillus psychrosaccharolyticus,2675229:1,True,Peribacillus:HSG1
1478,Peribacillus simplex,2675229:0,False,Peribacillus:HSG0
228899,Peribacillus asahii,2675229:2,True,Peribacillus:HSG2
264697,Peribacillus muralis,2675229:0,False,Peribacillus:HSG0
421767,Peribacillus butanolivorans,2675229:0,False,Peribacillus:HSG0
450367,Peribacillus frigoritolerans,2675229:0,False,Peribacillus:HSG0
33936,Aeribacillus pallidus,1055323:0,False,Aeribacillus:HSG0
1868734,Aeribacillus composti,1055323:0,False,Aeribacillus:HSG0
1884634,Candidatus Nanopelagicus limnes,2039639:0,False,Candidatus Nanopelagicus:HSG0
1884915,Candidatus Nanopelagicus hibericus,2039639:0,False,Candidatus Nanopelagicus:HSG0
1884916,Candidatus Nanopelagicus abundans,2039639:0,False,Candidatus Nanopelagicus:HSG0
104,Cyclobacterium marinum,68288:1,True,Cyclobacterium:HSG1
320787,Cyclobacterium amurskyense,68288:0,True,Cyclobacterium:HSG0
215691,Thermomonas brevis,141948:2,True,Thermomonas:HSG2
1463158,Thermomonas carbonis,141948:3,True,Thermomonas:HSG3
2202149,Thermomonas aquatica,141948:1,True,Thermomonas:HSG1
2884874,Thermomonas paludicola,141948:0,True,Thermomonas:HSG0
726,Haemophilus haemolyticus,724:5,True,Haemophilus:HSG5
727,Haemophilus influenzae,724:0,False,Haemophilus:HSG0
729,Haemophilus parainfluenzae,724:4,True,Haemophilus:HSG4
730,[Haemophilus] ducreyi,724:3,True,Haemophilus:HSG3
735,Haemophilus parahaemolyticus,724:2,True,Haemophilus:HSG2
197575,Haemophilus aegyptius,724:0,False,Haemophilus:HSG0
249188,Haemophilus pittmaniae,724:1,True,Haemophilus:HSG1
158822,Cedecea neteri,158483:0,False,Cedecea:HSG0
158823,Cedecea lapagei,158483:0,False,Cedecea:HSG0
518,Bordetella bronchiseptica,517:0,False,Bordetella:HSG0
519,Bordetella parapertussis,517:0,False,Bordetella:HSG0
520,Bordetella pertussis,517:0,False,Bordetella:HSG0
521,Bordetella avium,517:0,False,Bordetella:HSG0
35814,Bordetella holmesii,517:0,False,Bordetella:HSG0
94624,Bordetella petrii,517:1,True,Bordetella:HSG1
103855,Bordetella hinzii,517:0,False,Bordetella:HSG0
123899,Bordetella trematum,517:0,False,Bordetella:HSG0
463014,Bordetella flabilis,517:2,False,Bordetella:HSG2
463025,Bordetella bronchialis,517:2,False,Bordetella:HSG2
1331258,Bordetella pseudohinzii,517:0,False,Bordetella:HSG0
184064,Thermodesulfobium narugense,227388:0,False,Thermodesulfobium:HSG0
1794699,Thermodesulfobium acidiphilum,227388:0,False,Thermodesulfobium:HSG0
340268,Tardiphaga alba,1395974:1,True,Tardiphaga:HSG1
943830,Tardiphaga robiniae,1395974:0,True,Tardiphaga:HSG0
2371,Xylella fastidiosa,2370:1,True,Xylella:HSG1
1444770,Xylella taiwanensis,2370:0,True,Xylella:HSG0
69539,Moritella yayanosii,58050:0,False,Moritella:HSG0
90736,Moritella marina,58050:0,False,Moritella:HSG0
512763,Rufibacter tibetensis,1379908:1,True,Rufibacter:HSG1
1379910,Rufibacter radiotolerans,1379908:0,True,Rufibacter:HSG0
2740185,Geomonas paludis,2651583:0,False,Geomonas:HSG0
2847989,Geomonas subterranea,2651583:1,False,Geomonas:HSG1
2847991,Geomonas nitrogeniifigens,2651583:1,False,Geomonas:HSG1
2847992,Geomonas oryzisoli,2651583:0,False,Geomonas:HSG0
1214604,Tumebacillus algifaecis,432330:0,False,Tumebacillus:HSG0
1903704,Tumebacillus avium,432330:0,False,Tumebacillus:HSG0
35,Corallococcus macrosporus,83461:1,True,Corallococcus:HSG1
184914,Corallococcus coralloides,83461:0,True,Corallococcus:HSG0
38322,Pseudothermotoga elfii,1643951:0,False,Pseudothermotoga:HSG0
57487,Pseudothermotoga hypogea,1643951:2,True,Pseudothermotoga:HSG2
119394,Pseudothermotoga thermarum,1643951:1,True,Pseudothermotoga:HSG1
177758,Pseudothermotoga lettingae,1643951:0,False,Pseudothermotoga:HSG0
1599,Latilactobacillus sakei,2767885:0,False,Latilactobacillus:HSG0
28038,Latilactobacillus curvatus,2767885:0,False,Latilactobacillus:HSG0
60519,Latilactobacillus graminis,2767885:0,False,Latilactobacillus:HSG0
1632866,Alkalimarinus sediminis,1858563:0,False,Alkalimarinus:HSG0
2935863,Alkalimarinus coralli,1858563:1,True,Alkalimarinus:HSG1
2961619,Alkalimarinus alittae,1858563:0,False,Alkalimarinus:HSG0
66228,Gleimia europaea,2692113:1,True,Gleimia:HSG1
595468,Gleimia hominis,2692113:0,True,Gleimia:HSG0
1184387,Mesotoga prima,1184396:1,True,Mesotoga:HSG1
1236046,Mesotoga infera,1184396:0,True,Mesotoga:HSG0
1296,Mammaliicoccus sciuri,2803850:0,False,Mammaliicoccus:HSG0
42858,Mammaliicoccus lentus,2803850:0,False,Mammaliicoccus:HSG0
71237,Mammaliicoccus vitulinus,2803850:0,False,Mammaliicoccus:HSG0
643214,Mammaliicoccus stepanovicii,2803850:0,False,Mammaliicoccus:HSG0
1076,Rhodopseudomonas palustris,1073:1,True,Rhodopseudomonas:HSG1
475937,Rhodopseudomonas boonkerdii,1073:0,True,Rhodopseudomonas:HSG0
1267217,Melaminivora jejuensis,1649468:0,False,Melaminivora:HSG0
2109913,Melaminivora suipulveris,1649468:0,False,Melaminivora:HSG0
33934,Anoxybacillus flavithermus,150247:0,False,Anoxybacillus:HSG0
198467,Anoxybacillus gonensis,150247:0,False,Anoxybacillus:HSG0
247480,Anoxybacillus caldiproteolyticus,150247:3,True,Anoxybacillus:HSG3
294699,Anoxybacillus amylolyticus,150247:2,True,Anoxybacillus:HSG2
2613334,Anoxybacillus sediminis,150247:1,True,Anoxybacillus:HSG1
414,Methylococcus capsulatus,413:2,True,Methylococcus:HSG2
2681310,Methylococcus geothermalis,413:1,True,Methylococcus:HSG1
2993564,Methylococcus mesophilus,413:0,True,Methylococcus:HSG0
395922,Coraliomargarita akajimensis,442430:1,True,Coraliomargarita:HSG1
3092156,Coraliomargarita algicola,442430:0,True,Coraliomargarita:HSG0
239935,Akkermansia muciniphila,239934:0,False,Akkermansia:HSG0
1679444,Akkermansia glycaniphila,239934:1,True,Akkermansia:HSG1
2927224,Akkermansia massiliensis,239934:0,False,Akkermansia:HSG0
2946555,Akkermansia biwaensis,239934:2,False,Akkermansia:HSG2
3068329,Candidatus Akkermansia timonensis,239934:2,False,Akkermansia:HSG2
1302,Streptococcus gordonii,1301:35,True,Streptococcus:HSG35
1303,Streptococcus oralis,1301:6,False,Streptococcus:HSG6
1304,Streptococcus salivarius,1301:1,False,Streptococcus:HSG1
1305,Streptococcus sanguinis,1301:33,True,Streptococcus:HSG33
1307,Streptococcus suis,1301:42,True,Streptococcus:HSG42
1308,Streptococcus thermophilus,1301:1,False,Streptococcus:HSG1
1309,Streptococcus mutans,1301:23,True,Streptococcus:HSG23
1310,Streptococcus sobrinus,1301:31,True,Streptococcus:HSG31
1311,Streptococcus agalactiae,1301:5,False,Streptococcus:HSG5
1313,Streptococcus pneumoniae,1301:6,False,Streptococcus:HSG6
1314,Streptococcus pyogenes,1301:32,True,Streptococcus:HSG32
1318,Streptococcus parasanguinis,1301:0,False,Streptococcus:HSG0
1326,Streptococcus acidominimus,1301:25,True,Streptococcus:HSG25
1328,Streptococcus anginosus,1301:5,False,Streptococcus:HSG5
1329,Streptococcus canis,1301:30,True,Streptococcus:HSG30
1334,Streptococcus dysgalactiae,1301:26,True,Streptococcus:HSG26
1335,Streptococcus equinus,1301:3,False,Streptococcus:HSG3
1336,Streptococcus equi,1301:27,True,Streptococcus:HSG27
1338,Streptococcus intermedius,1301:39,True,Streptococcus:HSG39
1340,Streptococcus porcinus,1301:34,True,Streptococcus:HSG34
1341,Streptococcus ratti,1301:29,True,Streptococcus:HSG29
1343,Streptococcus vestibularis,1301:1,False,Streptococcus:HSG1
1345,Streptococcus ferus,1301:24,True,Streptococcus:HSG24
1346,Streptococcus iniae,1301:15,True,Streptococcus:HSG15
1348,Streptococcus parauberis,1301:12,True,Streptococcus:HSG12
1349,Streptococcus uberis,1301:28,True,Streptococcus:HSG28
28037,Streptococcus mitis,1301:6,False,Streptococcus:HSG6
29389,Streptococcus alactolyticus,1301:37,True,Streptococcus:HSG37
33040,Streptococcus milleri,1301:5,False,Streptococcus:HSG5
45634,Streptococcus cristatus,1301:14,True,Streptococcus:HSG14
59310,Streptococcus macedonicus,1301:2,False,Streptococcus:HSG2
68892,Streptococcus infantis,1301:41,True,Streptococcus:HSG41
76860,Streptococcus constellatus,1301:5,False,Streptococcus:HSG5
78535,Streptococcus viridans,1301:0,False,Streptococcus:HSG0
82348,Streptococcus pluranimalium,1301:16,True,Streptococcus:HSG16
102684,Streptococcus infantarius,1301:3,False,Streptococcus:HSG3
113107,Streptococcus australis,1301:0,False,Streptococcus:HSG0
149016,Streptococcus urinalis,1301:11,True,Streptococcus:HSG11
150055,Streptococcus lutetiensis,1301:3,False,Streptococcus:HSG3
197614,Streptococcus pasteurianus,1301:2,False,Streptococcus:HSG2
254785,Streptococcus halichoeri,1301:40,True,Streptococcus:HSG40
257758,Streptococcus pseudopneumoniae,1301:6,False,Streptococcus:HSG6
315405,Streptococcus gallolyticus,1301:2,False,Streptococcus:HSG2
361101,Streptococcus pseudoporcinus,1301:21,True,Streptococcus:HSG21
400065,Streptococcus merionis,1301:36,True,Streptococcus:HSG36
684066,Streptococcus lactarius,1301:22,True,Streptococcus:HSG22
1111760,Streptococcus troglodytae,1301:10,True,Streptococcus:HSG10
1156431,Streptococcus ilei,1301:0,False,Streptococcus:HSG0
1234680,Streptococcus rubneri,1301:0,False,Streptococcus:HSG0
1433513,Streptococcus gwangjuense,1301:6,False,Streptococcus:HSG6
1501662,Streptococcus parasuis,1301:19,True,Streptococcus:HSG19
1811193,Streptococcus pantholopis,1301:20,True,Streptococcus:HSG20
1814128,Streptococcus halotolerans,1301:13,True,Streptococcus:HSG13
1825069,Streptococcus marmotae,1301:17,True,Streptococcus:HSG17
1888195,Streptococcus himalayensis,1301:38,True,Streptococcus:HSG38
1917441,Streptococcus ruminantium,1301:9,True,Streptococcus:HSG9
2021971,Streptococcus respiraculi,1301:4,True,Streptococcus:HSG4
2173853,Streptococcus chenjunshii,1301:7,True,Streptococcus:HSG7
2382163,Streptococcus koreensis,1301:0,False,Streptococcus:HSG0
2490633,Streptococcus periodonticum,1301:18,True,Streptococcus:HSG18
2686210,Streptococcus ruminicola,1301:3,False,Streptococcus:HSG3
2781599,Streptococcus oriscaviae,1301:8,True,Streptococcus:HSG8
2819619,Streptococcus toyakuensis,1301:6,False,Streptococcus:HSG6
401471,Undibacterium parvum,401469:1,True,Undibacterium:HSG1
3073561,Undibacterium cyanobacteriorum,401469:0,True,Undibacterium:HSG0
1866,Actinoplanes missouriensis,1865:3,True,Actinoplanes:HSG3
1867,Actinoplanes teichomyceticus,1865:1,True,Actinoplanes:HSG1
122358,Actinoplanes ianthinogenes,1865:0,False,Actinoplanes:HSG0
512349,Actinoplanes sichuanensis,1865:2,True,Actinoplanes:HSG2
3040509,Actinoplanes oblitus,1865:0,False,Actinoplanes:HSG0
580,Kluyvera cryocrescens,579:0,False,Kluyvera:HSG0
51288,Kluyvera ascorbata,579:0,False,Kluyvera:HSG0
61648,Kluyvera intermedia,579:0,False,Kluyvera:HSG0
342950,Parashewanella spongiae,2547964:1,True,Parashewanella:HSG1
2547970,Parashewanella tropica,2547964:0,True,Parashewanella:HSG0
1490,Paraclostridium bifermentans,1849822:1,True,Paraclostridium:HSG1
1505,Paraclostridium sordellii,1849822:0,True,Paraclostridium:HSG0
138336,Blastococcus saxobsidens,38501:1,True,Blastococcus:HSG1
1564165,Blastococcus brunescens,38501:0,True,Blastococcus:HSG0
2094,Mycoplasmopsis arginini,2767358:23,True,Mycoplasmopsis:HSG23
2107,Mycoplasmopsis pulmonis,2767358:15,True,Mycoplasmopsis:HSG15
2109,Mycoplasmopsis synoviae,2767358:13,True,Mycoplasmopsis:HSG13
2110,Mycoplasmopsis agalactiae,2767358:2,False,Mycoplasmopsis:HSG2
2112,Mycoplasmopsis bovigenitalium,2767358:24,True,Mycoplasmopsis:HSG24
2113,Mycoplasmopsis californica,2767358:20,True,Mycoplasmopsis:HSG20
2115,Mycoplasmopsis fermentans,2767358:1,False,Mycoplasmopsis:HSG1
28903,Mycoplasmopsis bovis,2767358:2,False,Mycoplasmopsis:HSG2
29553,Mycoplasmopsis bovirhinis,2767358:22,True,Mycoplasmopsis:HSG22
29555,Mycoplasmopsis canis,2767358:0,False,Mycoplasmopsis:HSG0
29556,Mycoplasmopsis gallinacea,2767358:16,True,Mycoplasmopsis:HSG16
29561,Mycoplasmopsis meleagridis,2767358:14,True,Mycoplasmopsis:HSG14
33923,Mycoplasmopsis felis,2767358:6,True,Mycoplasmopsis:HSG6
48003,Mycoplasmopsis pullorum,2767358:7,True,Mycoplasmopsis:HSG7
53558,Mycoplasmopsis edwardii,2767358:0,False,Mycoplasmopsis:HSG0
55603,Mycoplasmopsis caviae,2767358:1,False,Mycoplasmopsis:HSG1
76629,Mycoplasmopsis gallopavonis,2767358:21,True,Mycoplasmopsis:HSG21
114880,Mycoplasmopsis columbinasalis,2767358:17,True,Mycoplasmopsis:HSG17
114881,Mycoplasmopsis columbina,2767358:12,True,Mycoplasmopsis:HSG12
114883,Mycoplasmopsis equigenitalium,2767358:19,True,Mycoplasmopsis:HSG19
114885,Mycoplasmopsis maculosa,2767358:11,True,Mycoplasmopsis:HSG11
142650,Mycoplasmopsis phocirhinis,2767358:9,True,Mycoplasmopsis:HSG9
171279,Mycoplasmopsis anatis,2767358:10,True,Mycoplasmopsis:HSG10
